,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_icu_beds_7_day_avg,icu_beds_used_7_day_avg,geocoded_hospital_address,latitude,longitude,icu_beds_used_pct_7_day_avg
58208,330350,2020/12/25,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,20.9,POINT (-73.94516 40.654457),40.654457,-73.94516,0.34833333333333333
58209,330056,2020/12/25,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,13.0,POINT (-73.9774 40.689785),40.689785,-73.9774,0.5416666666666666
58210,330236,2020/12/25,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,70.0,48.6,POINT (-73.979141 40.668263),40.668263,-73.979141,0.6942857142857143
58211,330233,2020/12/25,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,49.6,41.4,POINT (-73.91275 40.6545),40.6545,-73.91275,0.8346774193548386
58212,330019,2020/12/25,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,16.7,POINT (-73.948321 40.613783),40.613783,-73.948321,0.8789473684210526
58213,330221,2020/12/25,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,16.0,14.4,POINT (-73.917648 40.704699),40.704699,-73.917648,0.9
58214,330396,2020/12/25,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,29.0,24.9,POINT (-73.941557 40.700512),40.700512,-73.941557,0.8586206896551724
58215,330194,2020/12/25,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,80.0,54.1,POINT (-73.998668 40.63908),40.63908,-73.998668,0.67625
58216,330196,2020/12/25,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,55.4,39.6,POINT (-73.966285 40.58494),40.58494,-73.966285,0.7148014440433214
58217,330397,2020/12/25,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,13.0,11.3,POINT (-73.937154 40.677866),40.677866,-73.937154,0.8692307692307693
58218,330202,2020/12/25,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,60.4,42.3,POINT (-73.944039 40.655773),40.655773,-73.944039,0.7003311258278145
58237,330169,2020/12/25,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,49.6,36.6,POINT (-73.9816 40.732665),40.732665,-73.9816,0.7379032258064516
58238,330100,2020/12/25,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
58240,330154,2020/12/25,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,27.6,POINT (-73.955801 40.764044),40.764044,-73.955801,0.6900000000000001
58241,330240,2020/12/25,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,27.7,28.0,POINT (-73.940495 40.814482),40.814482,-73.940495,1.0108303249097472
58242,330204,2020/12/25,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,87.1,68.9,POINT (-73.97625 40.740079),40.740079,-73.97625,0.791044776119403
58243,330119,2020/12/25,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,44.1,POINT (-73.960611 40.773964),40.773964,-73.960611,0.3972972972972973
58244,330024,2020/12/25,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,255.3,119.6,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.4684684684684684
58245,330410,2020/12/25,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
58246,330199,2020/12/25,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,18.6,16.0,POINT (-73.943636 40.78472),40.78472,-73.943636,0.8602150537634408
58247,330101,2020/12/25,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,514.0,412.7,POINT (-73.954335 40.76415),40.76415,-73.954335,0.8029182879377431
58248,330214,2020/12/25,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,390.0,255.3,POINT (-73.974661 40.74226),40.74226,-73.974661,0.6546153846153846
58249,332008,2020/12/25,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
58250,330046,2020/12/25,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,60.1,50.1,POINT (-73.987846 40.770129),40.770129,-73.987846,0.8336106489184693
58272,330014,2020/12/25,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,47.0,33.3,POINT (-73.816302 40.701412),40.701412,-73.816302,0.7085106382978723
58273,330128,2020/12/25,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,164.7,35.0,POINT (-73.88598 40.74434),40.74434,-73.88598,0.2125075895567699
58274,330395,2020/12/25,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,16.0,14.3,POINT (-73.75268 40.598675),40.598675,-73.75268,0.89375
58275,330055,2020/12/25,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,45.0,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.39823008849557523
58277,330231,2020/12/25,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,30.9,30.6,POINT (-73.803431 40.71698),40.71698,-73.803431,0.9902912621359224
58278,330193,2020/12/25,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,22.0,POINT (-73.815645 40.755636),40.755636,-73.815645,0.6111111111111112
58280,330028,2020/12/25,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,30.1,POINT (-74.106693 40.63551),40.63551,-74.106693,0.4123287671232877
58281,330160,2020/12/25,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.0,98.9,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9242990654205608
63187,330080,2020/12/18,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,52.7,37.6,POINT (-73.924072 40.817681),40.817681,-73.924072,0.713472485768501
63188,330385,2020/12/18,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,126.0,15.0,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.11904761904761904
63189,330127,2020/12/18,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,210.0,70.3,POINT (-73.84721 40.857455),40.857455,-73.84721,0.33476190476190476
63190,330399,2020/12/18,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,35.4,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6321428571428571
63191,330009,2020/12/18,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,43.1,POINT (-73.903756 40.83175),40.83175,-73.903756,0.5597402597402598
63192,332006,2020/12/18,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
63193,330059,2020/12/18,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,220.3,175.7,POINT (-73.879975 40.879777),40.879777,-73.879975,0.7975487970948706
63227,330056,2020/12/18,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,16.6,POINT (-73.9774 40.689785),40.689785,-73.9774,0.6916666666666668
63228,330236,2020/12/18,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,70.0,49.9,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7128571428571429
63229,330396,2020/12/18,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,29.0,24.4,POINT (-73.941557 40.700512),40.700512,-73.941557,0.8413793103448275
63230,330397,2020/12/18,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,13.0,8.7,POINT (-73.937154 40.677866),40.677866,-73.937154,0.6692307692307692
63231,330201,2020/12/18,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,10.0,9.4,POINT (-73.934072 40.658929),40.658929,-73.934072,0.9400000000000001
63232,330350,2020/12/18,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,19.7,POINT (-73.94516 40.654457),40.654457,-73.94516,0.3283333333333333
63233,330233,2020/12/18,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,49.6,41.3,POINT (-73.91275 40.6545),40.6545,-73.91275,0.8326612903225805
63234,330202,2020/12/18,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,62.0,44.1,POINT (-73.944039 40.655773),40.655773,-73.944039,0.7112903225806452
63235,330019,2020/12/18,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,13.0,POINT (-73.948321 40.613783),40.613783,-73.948321,0.6842105263157895
63236,330196,2020/12/18,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,59.9,37.4,POINT (-73.966285 40.58494),40.58494,-73.966285,0.6243739565943238
63237,330194,2020/12/18,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,77.7,50.7,POINT (-73.998668 40.63908),40.63908,-73.998668,0.6525096525096525
63238,330221,2020/12/18,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,16.0,12.7,POINT (-73.917648 40.704699),40.704699,-73.917648,0.79375
63256,330119,2020/12/18,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,46.7,POINT (-73.960611 40.773964),40.773964,-73.960611,0.42072072072072075
63257,330154,2020/12/18,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,29.9,POINT (-73.955801 40.764044),40.764044,-73.955801,0.7474999999999999
63258,330101,2020/12/18,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,514.0,404.6,POINT (-73.954335 40.76415),40.76415,-73.954335,0.78715953307393
63259,330240,2020/12/18,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,28.0,26.4,POINT (-73.940495 40.814482),40.814482,-73.940495,0.9428571428571428
63260,330410,2020/12/18,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
63261,330100,2020/12/18,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
63262,330169,2020/12/18,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,45.0,38.4,POINT (-73.9816 40.732665),40.732665,-73.9816,0.8533333333333333
63263,330204,2020/12/18,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,84.0,71.4,POINT (-73.97625 40.740079),40.740079,-73.97625,0.8500000000000001
63264,330046,2020/12/18,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,67.1,61.3,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9135618479880775
63265,330199,2020/12/18,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,15.6,13.6,POINT (-73.943636 40.78472),40.78472,-73.943636,0.8717948717948718
63266,330214,2020/12/18,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,390.0,277.7,POINT (-73.974661 40.74226),40.74226,-73.974661,0.712051282051282
63267,330024,2020/12/18,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,254.4,128.0,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.5031446540880503
63268,332008,2020/12/18,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
63291,330193,2020/12/18,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,26.9,POINT (-73.815645 40.755636),40.755636,-73.815645,0.7472222222222222
63292,330231,2020/12/18,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,27.9,28.7,POINT (-73.803431 40.71698),40.71698,-73.803431,1.028673835125448
63293,330128,2020/12/18,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,235.4,36.7,POINT (-73.88598 40.74434),40.74434,-73.88598,0.15590484282073067
63295,330014,2020/12/18,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,43.6,32.4,POINT (-73.816302 40.701412),40.701412,-73.816302,0.7431192660550459
63296,330395,2020/12/18,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,18.9,12.0,POINT (-73.75268 40.598675),40.598675,-73.75268,0.634920634920635
63297,330055,2020/12/18,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,45.9,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.4061946902654867
63299,330160,2020/12/18,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.9,101.0,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9360518999073215
63300,330028,2020/12/18,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,34.6,POINT (-74.106693 40.63551),40.63551,-74.106693,0.473972602739726
